cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17607989,238,AWM - Rapid Infiltration Disposal of Wastewater,2,289,Percolation (10 - 40 um/sec) 0 to 60 Inches,1,0.961,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1498454756
17607989,238,AWM - Rapid Infiltration Disposal of Wastewater,3,288,Sloping 3.9 to > 8%,1,0.524,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1498454757
17607989,254,AWM - Slow Rate Process Treatment of Wastewater,0,254,AWM - Slow Rate Process Treatment of Wastewater,0,0.68,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1498454758
17607989,254,AWM - Slow Rate Process Treatment of Wastewater,1,240,Slope 2.9 to > 8% surface,1,0.68,Too steep for surface application,1,Too steep for surface application,1,Too steep for surface application,1,Too steep for surface application,0,0,0,1498454759
17607989,254,AWM - Slow Rate Process Treatment of Wastewater,2,252,Slope 5.9 to > 12% sprinkler,1,0,No slope limitation,0.222,Too steep for sprinkler irrigation,0.222,Too steep for sprinkler irrigation,0.778,Too steep for sprinkler irrigation,0,0,0,1498454760
17607989,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1498454761
17607989,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1498454762
17607989,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",2,19333,Slope 5 to > 12%,1,0.041,Slope,0.367,Slope,0.367,Slope,0.837,Slope,0,0,0,1498454763
17607989,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,0.041,Slightly limited,0.367,Somewhat limited,0.367,Somewhat limited,0.837,Severely limited,0,0,0,1498454764
17607989,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",1,19333,Slope 5 to > 12%,1,0.041,Slope,0.367,Slope,0.367,Slope,0.837,Slope,0,0,0,1498454765
17607989,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1498454766
17607989,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1498454767
17607989,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",2,19333,Slope 5 to > 12%,1,0.041,Slope,0.367,Slope,0.367,Slope,0.837,Slope,0,0,0,1498454768
17607989,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1498454769
17607989,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1498454770
17607989,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0.001,Low bioaccumulation potential,0.001,Low bioaccumulation potential,0.001,Low bioaccumulation potential,0.002,Low bioaccumulation potential,0,0,0,1498454771
17607989,20799,DHS - Potential for Radioactive Bioaccumulation,1,20865,Bioaccumulation Chemical Attenuation,1,0,Bioavailability low due to attenuation by carbonates or gyp,0,Bioavailability low due to attenuation by carbonates or gyp,0,Bioavailability low due to attenuation by carbonates or gyp,0,Bioavailability low due to attenuation by carbonates or gyp,0,0,0,1498454772
17607989,20799,DHS - Potential for Radioactive Bioaccumulation,2,20866,Bioaccumulation Sorption,1,0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,0,0,1498454773
17607989,20799,DHS - Potential for Radioactive Bioaccumulation,3,20818,Bioaccumulation Material Gain Potential,1,0.001,Gains bioavailable material,0.001,Gains bioavailable material,0.001,Gains bioavailable material,0.002,Gains bioavailable material,0,0,0,1498454774
17607989,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,0.997,High sequestration potential,0.995,High sequestration potential,0.995,High sequestration potential,0.993,High sequestration potential,0,0,0,1498454775
17607989,20791,DHS - Potential for Radioactive Sequestration,1,20790,Sequestration CaCO3,1,1,Adsorptive capacity due to CaCO3,1,Adsorptive capacity due to CaCO3,1,Adsorptive capacity due to CaCO3,1,Adsorptive capacity due to CaCO3,0,0,0,1498454776
17607989,20791,DHS - Potential for Radioactive Sequestration,2,20814,Sequestration Clay Content,1,0.927,Adsorption by clay,1,Adsorption by clay,1,Adsorption by clay,1,Adsorption by clay,0,0,0,1498454777
17607989,20791,DHS - Potential for Radioactive Sequestration,3,20793,Sequestration Organic Surface,1,0.811,Sequestration due to fertility effects,0.811,Sequestration due to fertility effects,0.811,Sequestration due to fertility effects,0.811,Sequestration due to fertility effects,0,0,0,1498454778
17607989,20791,DHS - Potential for Radioactive Sequestration,4,20817,Sequestration Material Loss Potential,1,0.003,Loses material,0.005,Loses material,0.005,Loses material,0.007,Loses material,0,0,0,1498454779
17607989,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1498454780
17607989,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1498454781
17607989,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454782
17607989,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1498454783
17607989,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,0.5,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,1,Very limited,0,0,0,1498454784
17607989,20468,DHS - Site for Composting Facility - Subsurface,1,20465,Depth to Saturation (100-200cm),1,0.5,Wetness,0.5,Wetness,0.5,Wetness,0.5,Wetness,0,0,0,1498454785
17607989,20468,DHS - Site for Composting Facility - Subsurface,2,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,1498454786
17607989,20468,DHS - Site for Composting Facility - Subsurface,3,20487,Precipitation,1,0.057,Low precipitation,0.125,Low precipitation,0.125,Low precipitation,0.216,Low precipitation,0,0,0,1498454787
17607989,20468,DHS - Site for Composting Facility - Subsurface,4,20488,Temperature,1,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0,0,0,1498454788
17607989,20468,DHS - Site for Composting Facility - Subsurface,5,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1498454789
17607989,20461,DHS - Site for Composting Facility - Surface,0,20461,DHS - Site for Composting Facility - Surface,0,0.6,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1498454790
17607989,20461,DHS - Site for Composting Facility - Surface,1,20466,"Slope 3 to 8 percent, Limitation",1,0.6,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1498454791
17607989,20461,DHS - Site for Composting Facility - Surface,2,20465,Depth to Saturation (100-200cm),1,0.5,Wetness,0.5,Wetness,0.5,Wetness,0.5,Wetness,0,0,0,1498454792
17607989,20461,DHS - Site for Composting Facility - Surface,3,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,1498454793
17607989,20461,DHS - Site for Composting Facility - Surface,4,20487,Precipitation,1,0.057,Low precipitation,0.125,Low precipitation,0.125,Low precipitation,0.216,Low precipitation,0,0,0,1498454794
17607989,20461,DHS - Site for Composting Facility - Surface,5,20488,Temperature,1,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0,0,0,1498454795
17607989,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0,Poor,0,Poor,0.001,Poor,0,0,0,1498454796
17607989,20382,DHS - Suitability for Clay Liner Material,1,20506,Hard to Pack Subrule,1,0,Hard to pack,0,Hard to pack,0,Hard to pack,0.001,Hard to pack,0,0,0,1498454797
17607989,20382,DHS - Suitability for Clay Liner Material,2,20387,"Slope 3 to 8 percent, suitability",1,0,Slope,0,Slope,0,Slope,0.4,Slope,0,0,0,1498454798
17607989,20382,DHS - Suitability for Clay Liner Material,3,20388,Depth to Saturation,1,0.5,Wetness,0.5,Wetness,0.5,Wetness,0.5,Wetness,0,0,0,1498454799
17607989,20382,DHS - Suitability for Clay Liner Material,4,20446,Area Reclaim Subrule,1,0.067,Area reclaim difficulty,0.578,Area reclaim difficulty,0.578,Area reclaim difficulty,0.733,Area reclaim difficulty,0,0,0,1498454800
17607989,20382,DHS - Suitability for Clay Liner Material,5,20386,Passing #4 Sieve 30 to 200 cm,1,0.374,Small stone content,0.98,Small stone content,0.98,Small stone content,1,No small stone content,0,0,0,1498454801
17607989,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0,Poor,0.957,Fair,0.957,Fair,1,Good,0,0,0,1498454802
17607989,20472,DHS - Suitability for Composting Medium and Final Cover,1,20476,Gravel and Rocks WTD_AVG to 100cm,1,0,Rock fragments,0.957,Rock fragments,0.957,Rock fragments,1,No rock fragments,0,0,0,1498454803
17607989,20472,DHS - Suitability for Composting Medium and Final Cover,2,20473,"CACO3 WTD_AVG 0 to 100cm, 15-40 percent",1,0.741,Lime content,0.963,Lime content,0.963,Lime content,1,Lime content low,0,0,0,1498454804
17607989,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1498454805
17607989,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1498454806
17607989,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1498454807
17607989,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0,Poor,0.5,Fair,0.5,Fair,0.993,Fair,0,0,0,1498454808
17607989,10514,ENG - Construction Materials; Reclamation,1,10470,Organic Matter < 1% to a Depth of 72 inches,1,0,Low content of organic matter,0.5,Low content of organic matter,0.5,Low content of organic matter,1,No organic matter limitation,0,0,0,1498454809
17607989,10514,ENG - Construction Materials; Reclamation,2,10472,"Lime, CaCO3 % 15 to 40 (0-180cm)",1,0.68,Carbonate content,0.92,Carbonate content,0.92,Carbonate content,1,No carbonate limitation,0,0,0,1498454810
17607989,10514,ENG - Construction Materials; Reclamation,3,10368,Erodibility Factor Maximum,1,0.993,Water erosion,0.993,Water erosion,0.993,Water erosion,0.993,Water erosion,0,0,0,1498454811
17607989,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,1,Good,1,Good,1,Good,0,0,0,1498454812
17607989,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1498454813
17607989,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1498454814
17607989,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1498454815
17607989,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0.088,Fair,0.963,Fair,0.963,Fair,1,Good,0,0,0,1498454816
17607989,10345,ENG - Construction Materials; Topsoil,1,10359,CACO3 in the Thickest Layer to 40 in.,1,0.741,Carbonate content,0.963,Carbonate content,0.963,Carbonate content,1,No carbonate limitation,0,0,0,1498454817
17607989,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,0.02,Somewhat limited,0.02,Somewhat limited,0.02,Somewhat limited,0.163,Somewhat limited,0,0,0,1498454818
17607989,989,ENG - Daily Cover for Landfill,1,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454819
17607989,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,0,Not limited,0,Not limited,0,Not limited,0.163,Somewhat limited,0,0,0,1498454820
17607989,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,0.178,Somewhat limited,0.178,Somewhat limited,0.178,Somewhat limited,0.178,Somewhat limited,0,0,0,1498454821
17607989,393,ENG - Dwellings With Basements,1,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,0.178,Depth to saturated zone,0.178,Depth to saturated zone,0.178,Depth to saturated zone,0.178,Depth to saturated zone,0,0,0,1498454822
17607989,402,"ENG - Lawn, Landscape, Golf Fairway",0,402,"ENG - Lawn, Landscape, Golf Fairway",0,0.02,Somewhat limited,0.02,Somewhat limited,0.02,Somewhat limited,0.5,Somewhat limited,0,0,0,1498454823
17607989,402,"ENG - Lawn, Landscape, Golf Fairway",1,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454824
17607989,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,0.5,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,1,Very limited,0,0,0,1498454825
17607989,398,ENG - Local Roads and Streets,1,399,Potential Frost Action > Low,1,0.5,Frost action,0.5,Frost action,0.5,Frost action,0.5,Frost action,0,0,0,1498454826
17607989,979,ENG - Sanitary Landfill (Area),0,979,ENG - Sanitary Landfill (Area),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1498454827
17607989,979,ENG - Sanitary Landfill (Area),1,14500,Wetness Perched 45-90 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1498454828
17607989,979,ENG - Sanitary Landfill (Area),2,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454829
17607989,419,ENG - Sanitary Landfill (Trench),0,419,ENG - Sanitary Landfill (Trench),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1498454830
17607989,419,ENG - Sanitary Landfill (Trench),1,14501,Wetness Perched 60-120 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1498454831
17607989,419,ENG - Sanitary Landfill (Trench),2,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454832
17607989,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,0.497,Somewhat limited,0.497,Somewhat limited,0.497,Somewhat limited,1,Very limited,0,0,0,1498454833
17607989,208,ENG - Septic Tank Absorption Fields,1,231,"Wet, Ground Water Near the Surface (120 - 180cm)",1,0.497,Depth to saturated zone,0.497,Depth to saturated zone,0.497,Depth to saturated zone,0.497,Depth to saturated zone,0,0,0,1498454834
17607989,208,ENG - Septic Tank Absorption Fields,2,233,"Percolation 60 - 180cm (24-72"")",1,0,Ksat not restrictive,0.465,Slow water movement,0.465,Slow water movement,1,Slow water movement,0,0,0,1498454835
17607989,430,ENG - Sewage Lagoons,0,430,ENG - Sewage Lagoons,0,0.92,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1498454836
17607989,430,ENG - Sewage Lagoons,1,422,Sloping < 2 to > 7%,1,0.92,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1498454837
17607989,430,ENG - Sewage Lagoons,2,424,"Seepage 30 - 150cm (12-60"")",1,0.001,Seepage,0.533,Seepage,0.533,Seepage,1,Seepage,0,0,0,1498454838
17607989,302,ENG - Shallow Excavations,0,302,ENG - Shallow Excavations,0,0.178,Somewhat limited,0.178,Somewhat limited,0.178,Somewhat limited,0.178,Somewhat limited,0,0,0,1498454839
17607989,302,ENG - Shallow Excavations,1,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,0.178,Depth to saturated zone,0.178,Depth to saturated zone,0.178,Depth to saturated zone,0.178,Depth to saturated zone,0,0,0,1498454840
17607989,302,ENG - Shallow Excavations,2,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454841
17607989,302,ENG - Shallow Excavations,3,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1498454842
17607989,395,ENG - Small Commercial Buildings,0,395,ENG - Small Commercial Buildings,0,0.524,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1498454843
17607989,395,ENG - Small Commercial Buildings,1,288,Sloping 3.9 to > 8%,1,0.524,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1498454844
17607989,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,0.5,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,1,Very limited,0,0,0,1498454845
17607989,23656,ENG - Unpaved Local Roads and Streets,1,399,Potential Frost Action > Low,1,0.5,Frost action,0.5,Frost action,0.5,Frost action,0.5,Frost action,0,0,0,1498454846
17607989,23656,ENG - Unpaved Local Roads and Streets,2,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454847
17607989,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,0.6,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1498454848
17607989,57992,Farm and Garden Composting Facility - Surface,1,20466,"Slope 3 to 8 percent, Limitation",1,0.6,Slope,1,Slope,1,Slope,1,Slope,0,0,0,1498454849
17607989,57992,Farm and Garden Composting Facility - Surface,2,20487,Precipitation,1,0.057,Low precipitation,0.125,Low precipitation,0.125,Low precipitation,0.216,Low precipitation,0,0,0,1498454850
17607989,57992,Farm and Garden Composting Facility - Surface,3,20488,Temperature,1,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0.125,Extreme soil temperatures,0,0,0,1498454851
17607989,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,1,1,0,1498454852
17607989,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,531,Strength Limitation (1),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1498454853
17607989,351,FOR - Construction Limitations for Haul Roads/Log Landings,2,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454854
17607989,670,FOR - Hand Planting Suitability,0,670,FOR - Hand Planting Suitability,0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1498454855
17607989,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1498454856
17607989,559,FOR - Harvest Equipment Operability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1498454857
17607989,559,FOR - Harvest Equipment Operability,2,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454858
17607989,348,FOR - Log Landing Suitability,0,348,FOR - Log Landing Suitability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1498454859
17607989,348,FOR - Log Landing Suitability,1,323,Slope Limitation (<6% to >12%),1,0.5,Slope,0.5,Slope,0.5,Slope,0.5,Slope,0,0,0,1498454860
17607989,348,FOR - Log Landing Suitability,2,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1498454861
17607989,348,FOR - Log Landing Suitability,3,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454862
17607989,63742,FOR - Mechanical Planting Suitability,0,63742,FOR - Mechanical Planting Suitability,0,0.04,Moderately suited,0.203,Moderately suited,0.203,Moderately suited,0.4,Moderately suited,0,0,0,1498454863
17607989,63742,FOR - Mechanical Planting Suitability,1,61430,Slope Limitation (<5% to >35%),1,0.04,Slope,0.203,Slope,0.203,Slope,0.4,Slope,0,0,0,1498454864
17607989,63743,FOR - Mechanical Site Preparation (Deep),0,63743,FOR - Mechanical Site Preparation (Deep),0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1498454865
17607989,63744,FOR - Mechanical Site Preparation (Surface),0,63744,FOR - Mechanical Site Preparation (Surface),0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1498454866
17607989,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,0.784,Severe,0.784,Severe,0.784,Severe,0.784,Severe,0,0,0,1498454867
17607989,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),1,63707,Surface Water Erosion Hazard with R,1,0.784,Surface kw times slope times R index,0.784,Surface kw times slope times R index,0.784,Surface kw times slope times R index,0.784,Surface kw times slope times R index,0,0,0,1498454868
17607989,330,FOR - Potential Erosion Hazard (Road/Trail),0,330,FOR - Potential Erosion Hazard (Road/Trail),0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.95,Severe,0,0,0,1498454869
17607989,330,FOR - Potential Erosion Hazard (Road/Trail),1,363,Slope/Erodibility Limitation (2),1,0.5,Slope/erodibility,0.5,Slope/erodibility,0.5,Slope/erodibility,0.95,Slope/erodibility,0,0,0,1498454870
17607989,10458,FOR - Potential Fire Damage Hazard,0,10458,FOR - Potential Fire Damage Hazard,0,0,Low,0,Low,0,Low,0.5,Moderate,1,0,0,1498454871
17607989,10599,FOR - Potential Seedling Mortality,0,10599,FOR - Potential Seedling Mortality,0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,1,1,0,1498454872
17607989,10599,FOR - Potential Seedling Mortality,1,10542,Lime Limitation,1,0.5,Carbonate content,0.5,Carbonate content,0.5,Carbonate content,0.5,Carbonate content,0,0,0,1498454873
17607989,297,FOR - Road Suitability (Natural Surface),0,297,FOR - Road Suitability (Natural Surface),0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1498454874
17607989,297,FOR - Road Suitability (Natural Surface),1,323,Slope Limitation (<6% to >12%),1,0.5,Slope,0.5,Slope,0.5,Slope,0.5,Slope,0,0,0,1498454875
17607989,297,FOR - Road Suitability (Natural Surface),2,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1498454876
17607989,297,FOR - Road Suitability (Natural Surface),3,23660,Dust PM10 and PM2.5 Generation,1,0.02,Dusty,0.02,Dusty,0.02,Dusty,0.02,Dusty,0,0,0,1498454877
17607989,281,FOR - Soil Rutting Hazard,0,281,FOR - Soil Rutting Hazard,0,1,Severe,1,Severe,1,Severe,1,Severe,0,1,0,1498454878
17607989,281,FOR - Soil Rutting Hazard,1,640,Strength Limitation (3),1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,1,0,1498454879
17607989,63746,FOR - Windthrow Hazard,0,63746,FOR - Windthrow Hazard,0,0,Slight,0,Slight,0,Slight,0,Slight,0,0,0,1498454880
17607989,63746,FOR - Windthrow Hazard,1,63738,Windthrow Hillslope Rating,1,0.5,Hillslope position,0.5,Hillslope position,0.5,Hillslope position,0.5,Hillslope position,0,0,0,1498454881
17607989,63746,FOR - Windthrow Hazard,2,44491,Low Cohesion (Part 620),1,0,Not low cohesion,0.5,Low cohesion,0.5,Low cohesion,0.5,Low cohesion,0,0,0,1498454882
