cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17587853,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,1,High sequestration potential,1,High sequestration potential,1,High sequestration potential,1,High sequestration potential,0,0,0,1425161405
17587853,20791,DHS - Potential for Radioactive Sequestration,1,20793,Sequestration Organic Surface,1,0.984,Sequestration due to fertility effects,1,Sequestration due to fertility effects,1,Sequestration due to fertility effects,1,Sequestration due to fertility effects,0,0,0,1425161406
17587853,20791,DHS - Potential for Radioactive Sequestration,2,20814,Sequestration Clay Content,1,1,Adsorption by clay,1,Adsorption by clay,1,Adsorption by clay,0.968,Adsorption by clay,0,0,0,1425161407
17587853,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1425161408
17587853,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1425161409
17587853,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,20200,Water Gathering Surface,1,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0,0,0,1425161410
17587853,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,23660,Dust PM10 and PM2.5 Generation,1,0.084,Dusty,0.084,Dusty,0.084,Dusty,0.084,Dusty,0,0,0,1425161411
17587853,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",4,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1425161412
17587853,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161413
17587853,20468,DHS - Site for Composting Facility - Subsurface,1,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1425161414
17587853,20468,DHS - Site for Composting Facility - Subsurface,2,20200,Water Gathering Surface,1,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0,0,0,1425161415
17587853,20468,DHS - Site for Composting Facility - Subsurface,3,20487,Precipitation,1,0.02,Low precipitation,0.162,Low precipitation,0.162,Low precipitation,0.225,Low precipitation,0,0,0,1425161416
17587853,20468,DHS - Site for Composting Facility - Subsurface,4,20488,Temperature,1,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0,0,0,1425161417
17587853,20468,DHS - Site for Composting Facility - Subsurface,5,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1425161418
17587853,20461,DHS - Site for Composting Facility - Surface,0,20461,DHS - Site for Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161419
17587853,20461,DHS - Site for Composting Facility - Surface,1,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1425161420
17587853,20461,DHS - Site for Composting Facility - Surface,2,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,0.987,Low strength,0.987,Low strength,0.987,Low strength,0.987,Low strength,0,0,0,1425161421
17587853,20461,DHS - Site for Composting Facility - Surface,3,20487,Precipitation,1,0.02,Low precipitation,0.162,Low precipitation,0.162,Low precipitation,0.225,Low precipitation,0,0,0,1425161422
17587853,20461,DHS - Site for Composting Facility - Surface,4,20488,Temperature,1,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0,0,0,1425161423
17587853,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1425161424
17587853,20382,DHS - Suitability for Clay Liner Material,1,20388,Depth to Saturation,1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1425161425
17587853,20382,DHS - Suitability for Clay Liner Material,2,20506,Hard to Pack Subrule,1,0,Hard to pack,0.001,Hard to pack,0.001,Hard to pack,0.118,Hard to pack,0,0,0,1425161426
17587853,20382,DHS - Suitability for Clay Liner Material,3,20386,Passing #4 Sieve 30 to 200 cm,1,0.711,Small stone content,0.944,Small stone content,0.944,Small stone content,0.997,Small stone content,0,0,0,1425161427
17587853,20382,DHS - Suitability for Clay Liner Material,4,20394,"Rock Fragments >75mm 30 to 200 cm, Max",1,0.68,Large stones favorable,0.944,Large stones favorable,0.944,Large stones favorable,1,Large stones favorable,0,0,0,1425161428
17587853,20382,DHS - Suitability for Clay Liner Material,5,20446,Area Reclaim Subrule,1,0.8,Area reclaim difficulty,0.993,Area reclaim difficulty,0.993,Area reclaim difficulty,0.993,Area reclaim difficulty,0,0,0,1425161429
17587853,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1425161430
17587853,20472,DHS - Suitability for Composting Medium and Final Cover,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1425161431
17587853,20472,DHS - Suitability for Composting Medium and Final Cover,2,20767,Dense Layer 50 to 100cm,1,0.993,Hard to reclaim (dense layer),0.993,Hard to reclaim (dense layer),0.993,Hard to reclaim (dense layer),0.993,Hard to reclaim (dense layer),0,0,0,1425161432
17587853,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1425161433
17587853,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1425161434
17587853,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1425161435
17587853,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0,Poor,0.125,Fair,0.125,Fair,0.5,Fair,0,0,0,1425161436
17587853,10514,ENG - Construction Materials; Reclamation,1,10470,Organic Matter < 1% to a Depth of 72 inches,1,0,Low content of organic matter,0.125,Low content of organic matter,0.125,Low content of organic matter,0.5,Low content of organic matter,0,0,0,1425161437
17587853,10514,ENG - Construction Materials; Reclamation,2,10368,Erodibility Factor Maximum,1,0.993,Water erosion,0.993,Water erosion,0.993,Water erosion,0.993,Water erosion,0,0,0,1425161438
17587853,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1425161439
17587853,10028,ENG - Construction Materials; Roadfill,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1425161440
17587853,10028,ENG - Construction Materials; Roadfill,2,23779,"Dust PM10 and PM2.5 Generation, Suitability",1,0.792,Dusty,0.792,Dusty,0.792,Dusty,0.792,Dusty,0,0,0,1425161441
17587853,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1425161442
17587853,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1425161443
17587853,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1425161444
17587853,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1425161445
17587853,10345,ENG - Construction Materials; Topsoil,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1425161446
17587853,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161447
17587853,989,ENG - Daily Cover for Landfill,1,991,"Wet, Ground Water Near the Surface (45 - 100cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161448
17587853,989,ENG - Daily Cover for Landfill,2,23660,Dust PM10 and PM2.5 Generation,1,0.084,Dusty,0.084,Dusty,0.084,Dusty,0.084,Dusty,0,0,0,1425161449
17587853,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161450
17587853,340,ENG - Dwellings W/O Basements,1,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161451
17587853,340,ENG - Dwellings W/O Basements,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.002,Shrink-swell,0.002,Shrink-swell,0.002,Shrink-swell,0.002,Shrink-swell,0,0,0,1425161452
17587853,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161453
17587853,393,ENG - Dwellings With Basements,1,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161454
17587853,402,"ENG - Lawn, Landscape, Golf Fairway",0,402,"ENG - Lawn, Landscape, Golf Fairway",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161455
17587853,402,"ENG - Lawn, Landscape, Golf Fairway",1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161456
17587853,402,"ENG - Lawn, Landscape, Golf Fairway",2,23660,Dust PM10 and PM2.5 Generation,1,0.084,Dusty,0.084,Dusty,0.084,Dusty,0.084,Dusty,0,0,0,1425161457
17587853,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161458
17587853,398,ENG - Local Roads and Streets,1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161459
17587853,398,ENG - Local Roads and Streets,2,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1425161460
17587853,398,ENG - Local Roads and Streets,3,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,0.349,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1425161461
17587853,398,ENG - Local Roads and Streets,4,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.002,Shrink-swell,0.002,Shrink-swell,0.002,Shrink-swell,0.002,Shrink-swell,0,0,0,1425161462
17587853,979,ENG - Sanitary Landfill (Area),0,979,ENG - Sanitary Landfill (Area),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161463
17587853,979,ENG - Sanitary Landfill (Area),1,14500,Wetness Perched 45-90 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161464
17587853,979,ENG - Sanitary Landfill (Area),2,23660,Dust PM10 and PM2.5 Generation,1,0.084,Dusty,0.084,Dusty,0.084,Dusty,0.084,Dusty,0,0,0,1425161465
17587853,419,ENG - Sanitary Landfill (Trench),0,419,ENG - Sanitary Landfill (Trench),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161466
17587853,419,ENG - Sanitary Landfill (Trench),1,14501,Wetness Perched 60-120 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161467
17587853,419,ENG - Sanitary Landfill (Trench),2,23660,Dust PM10 and PM2.5 Generation,1,0.084,Dusty,0.084,Dusty,0.084,Dusty,0.084,Dusty,0,0,0,1425161468
17587853,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161469
17587853,208,ENG - Septic Tank Absorption Fields,1,231,"Wet, Ground Water Near the Surface (120 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161470
17587853,208,ENG - Septic Tank Absorption Fields,2,233,"Percolation 60 - 180cm (24-72"")",1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1425161471
17587853,430,ENG - Sewage Lagoons,0,430,ENG - Sewage Lagoons,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161472
17587853,430,ENG - Sewage Lagoons,1,428,"Wet, Ground Water Near the Surface (105 - 150cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161473
17587853,302,ENG - Shallow Excavations,0,302,ENG - Shallow Excavations,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161474
17587853,302,ENG - Shallow Excavations,1,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161475
17587853,302,ENG - Shallow Excavations,2,332,"Dense Layer 50 to 150cm (20 to 60"")",1,0,No dense layer limitation,0.5,Dense layer,0.5,Dense layer,0.5,Dense layer,0,0,0,1425161476
17587853,302,ENG - Shallow Excavations,3,23660,Dust PM10 and PM2.5 Generation,1,0.084,Dusty,0.084,Dusty,0.084,Dusty,0.084,Dusty,0,0,0,1425161477
17587853,302,ENG - Shallow Excavations,4,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1425161478
17587853,395,ENG - Small Commercial Buildings,0,395,ENG - Small Commercial Buildings,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161479
17587853,395,ENG - Small Commercial Buildings,1,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161480
17587853,395,ENG - Small Commercial Buildings,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.002,Shrink-swell,0.002,Shrink-swell,0.002,Shrink-swell,0.002,Shrink-swell,0,0,0,1425161481
17587853,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161482
17587853,23656,ENG - Unpaved Local Roads and Streets,1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1425161483
17587853,23656,ENG - Unpaved Local Roads and Streets,2,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1425161484
17587853,23656,ENG - Unpaved Local Roads and Streets,3,400,"Strength (AASHTO Group Index Thickest Layer 10 to 40"")",1,0.349,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1425161485
17587853,23656,ENG - Unpaved Local Roads and Streets,4,23660,Dust PM10 and PM2.5 Generation,1,0.084,Dusty,0.084,Dusty,0.084,Dusty,0.084,Dusty,0,0,0,1425161486
17587853,23656,ENG - Unpaved Local Roads and Streets,5,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.002,Shrink-swell,0.002,Shrink-swell,0.002,Shrink-swell,0.002,Shrink-swell,0,0,0,1425161487
17587853,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1425161488
17587853,57992,Farm and Garden Composting Facility - Surface,1,57993,Depth to Saturation (50-100cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1425161489
17587853,57992,Farm and Garden Composting Facility - Surface,2,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,0.987,Low strength,0.987,Low strength,0.987,Low strength,0.987,Low strength,0,0,0,1425161490
17587853,57992,Farm and Garden Composting Facility - Surface,3,20487,Precipitation,1,0.02,Low precipitation,0.162,Low precipitation,0.162,Low precipitation,0.225,Low precipitation,0,0,0,1425161491
17587853,57992,Farm and Garden Composting Facility - Surface,4,20488,Temperature,1,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0,0,0,1425161492
17587853,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,0.5,Moderate,1,Severe,1,Severe,1,Severe,1,1,0,1425161493
17587853,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,490,Wetness Limitation (3),1,0.5,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1425161494
17587853,351,FOR - Construction Limitations for Haul Roads/Log Landings,2,531,Strength Limitation (1),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1425161495
17587853,351,FOR - Construction Limitations for Haul Roads/Log Landings,3,23660,Dust PM10 and PM2.5 Generation,1,0.084,Dusty,0.084,Dusty,0.084,Dusty,0.084,Dusty,0,0,0,1425161496
17587853,670,FOR - Hand Planting Suitability,0,670,FOR - Hand Planting Suitability,0,0,Well suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0,0,0,1425161497
17587853,670,FOR - Hand Planting Suitability,1,25121,"Stickiness Limitation (4), Revised",1,0,Stickiness,0.5,Stickiness; high plasticity index,0.5,Stickiness; high plasticity index,0.5,Stickiness; high plasticity index,0,0,0,1425161498
17587853,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,0.5,Moderately suited,1,Poorly suited,1,Poorly suited,1,Poorly suited,1,1,0,1425161499
17587853,559,FOR - Harvest Equipment Operability,1,490,Wetness Limitation (3),1,0.5,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1425161500
17587853,559,FOR - Harvest Equipment Operability,2,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1425161501
17587853,559,FOR - Harvest Equipment Operability,3,23660,Dust PM10 and PM2.5 Generation,1,0.084,Dusty,0.084,Dusty,0.084,Dusty,0.084,Dusty,0,0,0,1425161502
17587853,348,FOR - Log Landing Suitability,0,348,FOR - Log Landing Suitability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1425161503
17587853,348,FOR - Log Landing Suitability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1425161504
17587853,348,FOR - Log Landing Suitability,2,335,Wetness Limitation (1),1,0,Wetness,0.5,Wetness,0.5,Wetness,0.5,Wetness,0,0,0,1425161505
