cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17593620,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",2,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0,Not clayey,0.01,Clay content,0.01,Clay content,0.055,Clay content,0,0,0,1429969440
17593620,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0,Very low bioaccumulation potential,0,Very low bioaccumulation potential,0,Very low bioaccumulation potential,0.001,Low bioaccumulation potential,0,0,0,1429969441
17593620,20799,DHS - Potential for Radioactive Bioaccumulation,1,20866,Bioaccumulation Sorption,1,0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,0,0,1429969442
17593620,20799,DHS - Potential for Radioactive Bioaccumulation,2,20818,Bioaccumulation Material Gain Potential,1,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0.001,Gains bioavailable material,0,0,0,1429969443
17593620,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,1,High sequestration potential,0.984,High sequestration potential,0.984,High sequestration potential,0.999,High sequestration potential,0,0,0,1429969444
17593620,20791,DHS - Potential for Radioactive Sequestration,1,20793,Sequestration Organic Surface,1,0.5,Sequestration due to fertility effects,0.985,Sequestration due to fertility effects,0.985,Sequestration due to fertility effects,1,Sequestration due to fertility effects,0,0,0,1429969445
17593620,20791,DHS - Potential for Radioactive Sequestration,2,20814,Sequestration Clay Content,1,1,Adsorption by clay,0.969,Adsorption by clay,0.969,Adsorption by clay,0,Low adsorption by clay,0,0,0,1429969446
17593620,20791,DHS - Potential for Radioactive Sequestration,3,20817,Sequestration Material Loss Potential,1,0,Does not lose material,0.001,Loses material,0.001,Loses material,0.001,Loses material,0,0,0,1429969447
17593620,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1429969448
17593620,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1429969449
17593620,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1429969450
17593620,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0,Not clayey,0.01,Clay content,0.01,Clay content,0.055,Clay content,0,0,0,1429969451
17593620,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",4,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1429969452
17593620,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969453
17593620,20468,DHS - Site for Composting Facility - Subsurface,1,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1429969454
17593620,20468,DHS - Site for Composting Facility - Subsurface,2,20488,Temperature,1,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0,0,0,1429969455
17593620,20468,DHS - Site for Composting Facility - Subsurface,3,20487,Precipitation,1,0.046,Low precipitation,0.066,Low precipitation,0.066,Low precipitation,0.079,Low precipitation,0,0,0,1429969456
17593620,20468,DHS - Site for Composting Facility - Subsurface,4,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1429969457
17593620,20461,DHS - Site for Composting Facility - Surface,0,20461,DHS - Site for Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969458
17593620,20461,DHS - Site for Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1429969459
17593620,20461,DHS - Site for Composting Facility - Surface,2,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1429969460
17593620,20461,DHS - Site for Composting Facility - Surface,3,20488,Temperature,1,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0,0,0,1429969461
17593620,20461,DHS - Site for Composting Facility - Surface,4,20487,Precipitation,1,0.046,Low precipitation,0.066,Low precipitation,0.066,Low precipitation,0.079,Low precipitation,0,0,0,1429969462
17593620,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1429969463
17593620,20382,DHS - Suitability for Clay Liner Material,1,20388,Depth to Saturation,1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1429969464
17593620,20382,DHS - Suitability for Clay Liner Material,2,20506,Hard to Pack Subrule,1,0.027,Hard to pack,0.199,Hard to pack,0.199,Hard to pack,0.531,Hard to pack,0,0,0,1429969465
17593620,20382,DHS - Suitability for Clay Liner Material,3,20446,Area Reclaim Subrule,1,0.8,Area reclaim difficulty,0.896,Area reclaim difficulty,0.896,Area reclaim difficulty,0.896,Area reclaim difficulty,0,0,0,1429969466
17593620,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1429969467
17593620,20472,DHS - Suitability for Composting Medium and Final Cover,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1429969468
17593620,20472,DHS - Suitability for Composting Medium and Final Cover,2,20474,Clay and OM Content WTD_AVG to 100cm,1,0.978,Clay content,0.99,Clay content,0.99,Clay content,0.99,Clay content,0,0,0,1429969469
17593620,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1429969470
17593620,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1429969471
17593620,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1429969472
17593620,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0.387,Fair,0.875,Fair,0.896,Fair,0.896,Fair,0,0,0,1429969473
17593620,10514,ENG - Construction Materials; Reclamation,1,10368,Erodibility Factor Maximum,1,0.896,Water erosion,0.896,Water erosion,0.896,Water erosion,0.896,Water erosion,0,0,0,1429969474
17593620,10514,ENG - Construction Materials; Reclamation,2,10367,pH Minimum (acid),1,0.387,Too acid,0.971,Too acid,0.971,Too acid,1,No acidity limitation,0,0,0,1429969475
17593620,10514,ENG - Construction Materials; Reclamation,3,20945,"Clay Content Thickest Layer to 40 inches, revised",1,0.88,Too clayey,0.99,Too clayey,0.99,Too clayey,1,Too clayey,0,0,0,1429969476
17593620,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1429969477
17593620,10028,ENG - Construction Materials; Roadfill,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1429969478
17593620,10028,ENG - Construction Materials; Roadfill,2,10029,Low Strength (AASHTO GIN in depth or Restriction),1,0,Low strength,0,Low strength,0,Low strength,0,Low strength,0,0,0,1429969479
17593620,10028,ENG - Construction Materials; Roadfill,3,10511,Low Shrink-Swell (25 to 150cm or Restrictive Layer) Wt_Ave,1,0.471,Shrink-swell,0.688,Shrink-swell,0.688,Shrink-swell,0.837,Shrink-swell,0,0,0,1429969480
17593620,10028,ENG - Construction Materials; Roadfill,4,23779,"Dust PM10 and PM2.5 Generation, Suitability",1,0.8,Dusty,0.8,Dusty,0.8,Dusty,0.8,Dusty,0,0,0,1429969481
17593620,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1429969482
17593620,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1429969483
17593620,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1429969484
17593620,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1429969485
17593620,10345,ENG - Construction Materials; Topsoil,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1429969486
17593620,10345,ENG - Construction Materials; Topsoil,2,20948,"Clay and OM Content Thickest Layer to 40 inches, revised",1,0.869,Too clayey,0.99,Too clayey,0.99,Too clayey,1,Not too clayey,0,0,0,1429969487
17593620,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969488
17593620,989,ENG - Daily Cover for Landfill,1,991,"Wet, Ground Water Near the Surface (45 - 100cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969489
17593620,989,ENG - Daily Cover for Landfill,2,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1429969490
17593620,989,ENG - Daily Cover for Landfill,3,37191,"Clay Content 25 to 180cm, Weighted Average",1,0,Not clay textured,0.03,Too clayey,0.03,Too clayey,0.156,Too clayey,0,0,0,1429969491
17593620,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969492
17593620,340,ENG - Dwellings W/O Basements,1,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969493
17593620,340,ENG - Dwellings W/O Basements,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0,0,0,1429969494
17593620,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969495
17593620,393,ENG - Dwellings With Basements,1,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969496
17593620,393,ENG - Dwellings With Basements,2,23807,"Shrink-Swell (LEP WTD_AVG Above Bedrock or 60"") (revised)",1,0.91,Shrink-swell,0.91,Shrink-swell,0.91,Shrink-swell,0.91,Shrink-swell,0,0,0,1429969497
17593620,402,"ENG - Lawn, Landscape, Golf Fairway",0,402,"ENG - Lawn, Landscape, Golf Fairway",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969498
17593620,402,"ENG - Lawn, Landscape, Golf Fairway",1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969499
17593620,402,"ENG - Lawn, Landscape, Golf Fairway",2,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1429969500
17593620,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969501
17593620,398,ENG - Local Roads and Streets,1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969502
17593620,398,ENG - Local Roads and Streets,2,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1429969503
17593620,398,ENG - Local Roads and Streets,3,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1429969504
17593620,398,ENG - Local Roads and Streets,4,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0,0,0,1429969505
17593620,979,ENG - Sanitary Landfill (Area),0,979,ENG - Sanitary Landfill (Area),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969506
17593620,979,ENG - Sanitary Landfill (Area),1,14500,Wetness Perched 45-90 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969507
17593620,979,ENG - Sanitary Landfill (Area),2,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1429969508
17593620,419,ENG - Sanitary Landfill (Trench),0,419,ENG - Sanitary Landfill (Trench),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969509
17593620,419,ENG - Sanitary Landfill (Trench),1,14501,Wetness Perched 60-120 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969510
17593620,419,ENG - Sanitary Landfill (Trench),2,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1429969511
17593620,419,ENG - Sanitary Landfill (Trench),3,37191,"Clay Content 25 to 180cm, Weighted Average",1,0,Not clay textured,0.03,Too clayey,0.03,Too clayey,0.156,Too clayey,0,0,0,1429969512
17593620,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969513
17593620,208,ENG - Septic Tank Absorption Fields,1,231,"Wet, Ground Water Near the Surface (120 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969514
17593620,208,ENG - Septic Tank Absorption Fields,2,233,"Percolation 60 - 180cm (24-72"")",1,0.318,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1429969515
17593620,430,ENG - Sewage Lagoons,0,430,ENG - Sewage Lagoons,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969516
17593620,430,ENG - Sewage Lagoons,1,428,"Wet, Ground Water Near the Surface (105 - 150cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969517
17593620,430,ENG - Sewage Lagoons,2,424,"Seepage 30 - 150cm (12-60"")",1,0,No seepage,0.5,Seepage,0.5,Seepage,0.68,Seepage,0,0,0,1429969518
17593620,430,ENG - Sewage Lagoons,3,422,Sloping < 2 to > 7%,1,0,No slope limitation,0.08,Slope,0.08,Slope,0.68,Slope,0,0,0,1429969519
17593620,302,ENG - Shallow Excavations,0,302,ENG - Shallow Excavations,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969520
17593620,302,ENG - Shallow Excavations,1,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969521
17593620,302,ENG - Shallow Excavations,2,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1429969522
17593620,302,ENG - Shallow Excavations,3,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1429969523
17593620,395,ENG - Small Commercial Buildings,0,395,ENG - Small Commercial Buildings,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969524
17593620,395,ENG - Small Commercial Buildings,1,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969525
17593620,395,ENG - Small Commercial Buildings,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0,0,0,1429969526
17593620,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969527
17593620,23656,ENG - Unpaved Local Roads and Streets,1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1429969528
17593620,23656,ENG - Unpaved Local Roads and Streets,2,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1429969529
17593620,23656,ENG - Unpaved Local Roads and Streets,3,400,"Strength (AASHTO Group Index Thickest Layer 10 to 40"")",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1429969530
17593620,23656,ENG - Unpaved Local Roads and Streets,4,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0,0,0,1429969531
17593620,23656,ENG - Unpaved Local Roads and Streets,5,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1429969532
17593620,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1429969533
17593620,57992,Farm and Garden Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1429969534
17593620,57992,Farm and Garden Composting Facility - Surface,2,57993,Depth to Saturation (50-100cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1429969535
17593620,57992,Farm and Garden Composting Facility - Surface,3,20488,Temperature,1,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0,0,0,1429969536
17593620,57992,Farm and Garden Composting Facility - Surface,4,20487,Precipitation,1,0.046,Low precipitation,0.066,Low precipitation,0.066,Low precipitation,0.079,Low precipitation,0,0,0,1429969537
17593620,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,1,1,0,1429969538
17593620,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,531,Strength Limitation (1),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1429969539
17593620,351,FOR - Construction Limitations for Haul Roads/Log Landings,2,490,Wetness Limitation (3),1,0,Wetness,0.5,Wetness,0.5,Wetness,0.5,Wetness,0,0,0,1429969540
17593620,351,FOR - Construction Limitations for Haul Roads/Log Landings,3,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1429969541
