set_id,outfile,site,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing
0,mcna_CC_270.out,mcna,2007-12-31,2007,233.161,233.161,0,8,8,1529.119,129.000,197,248,4.396,740.342,379.759,1.776,2,1.694,1564.951,2095.5,23.9,0.344,0.287
0,mcna_CC_270.out,mcna,2008-12-31,2008,122.693,122.693,0,8,8,459.59,134.000,207,271,3.913,599.949,254.725,1.981,1.852,1.883,508.144,3207.3,36,0.416,0.431
0,mcna_CC_270.out,mcna,2009-12-31,2009,186.477,186.477,0,8,8,531.832,123.000,199,265,2.768,541.332,210.424,1.934,1.885,1.814,668.662,3459.1,30.7,0.367,0.389
0,mcna_CC_270.out,mcna,2010-12-31,2010,33.229,33.229,0,8,8,364.998,119.000,195,245,0.802,623.611,73.184,1.994,1.774,1.61,230.226,1911.7,16.8,0.36,0.35
0,mcna_CC_270.out,mcna,2011-12-31,2011,204.796,204.796,0,8,8,817.759,130.000,201,262,3.835,721.067,289.261,1.892,1.917,1.869,819.186,733.6,6.4,0.339,0.386
0,mcna_CC_270.out,mcna,2012-12-31,2012,77.634,77.634,0,8,8,1427.399,141.000,202,261,2.975,760.702,332.589,1.586,2,1.797,1557.453,710.3,6.5,0.333,0.395
0,mcna_CC_270.out,mcna,2013-12-31,2013,192.936,192.936,0,8,8,1312.361,152.000,216,275,4.837,632.773,312.412,1.725,1.99,1.877,1158.637,1924.9,23.9,0.325,0.423
0,mcna_CC_270.out,mcna,2014-12-31,2014,258.958,258.958,0,7.9,7.9,1210.33,134.000,202,265,5.287,681.667,352.846,1.922,2,1.82,1101.564,2697.2,35,0.337,0.332
0,mcna_CC_270.out,mcna,2015-12-31,2015,251.111,251.111,0,8.9,8.9,915.66,125.000,195,249,5.192,719.008,370.625,1.925,1.999,1.802,1048.01,3049,28,0.463,0.34
0,mcna_CC_270.out,mcna,2016-12-31,2016,207.931,207.931,0,8.2,8.2,1503.974,118.000,189,241,3.975,731.482,342.554,1.852,2,1.711,1376.03,2658.5,25,0.329,0.37
0,mcna_CC_270.out,mcna,2017-12-31,2017,113.769,113.769,0,8.2,8.2,1459.836,129.000,195,249,3.547,731.815,354.199,1.667,1.989,1.72,1425.504,1482.2,14.7,0.308,0.422
0,mcna_CC_270.out,mcna,2018-12-31,2018,149.124,149.124,0,8.2,8.2,809.329,126.000,187,238,3.508,608.659,275.199,1.911,1.973,1.568,903.491,4145.7,44.5,0.377,0.333
0,mcna_CC_270.out,mcna,2019-12-31,2019,233.265,233.265,0,8.2,8.2,1109.835,124.000,195,250,4.959,728.483,378.087,1.866,1.948,1.738,1027.186,2524.8,20.8,0.345,0.367
0,mcna_CS_270.out,mcna,1997-12-31,1997,166.188,166.188,0,8.2,8.2,1534.002,130.000,203,262,3.251,789.585,344.259,1.682,2,1.861,1500.437,465.9,7.9,0.318,0.334
0,mcna_CS_270.out,mcna,1998-12-31,1998,23.198,0,23.198,0,0,638.683,130.000,181,246,1.889,594.384,109.049,1,1.989,1,627.479,5261.7,50.2,0.285,0.358
0,mcna_CS_270.out,mcna,1999-12-31,1999,182.4,182.4,0,7.3,7.3,1429.455,152.000,213,285,4.148,821.658,315.254,1.902,1.999,1.89,1353.396,106.8,1,0.319,0.329
0,mcna_CS_270.out,mcna,2000-12-31,2000,46.925,0,46.925,0,0,1537.305,152.000,193,263,4.615,640.262,220.187,0.987,2,1,1517.184,1809.6,20.5,0.335,0.242
0,mcna_CS_270.out,mcna,2001-12-31,2001,149.702,149.702,0,7.2,7.2,1506.203,129.000,199,251,4.201,714.974,299.442,1.823,2,1.679,1577.359,397,4.4,0.324,0.281
0,mcna_CS_270.out,mcna,2002-12-31,2002,62.868,0,62.868,0,0,1525.664,129.000,196,270,6.597,695.621,308.893,0.958,2,1,1378.637,1729.9,17.2,0.117,0.338
0,mcna_CS_270.out,mcna,2003-12-31,2003,164.659,164.659,0,7.4,7.4,1549.057,142.000,210,269,3.315,622.985,298.957,1.595,2,1.891,1921.63,462.4,5.4,0.311,0.275
0,mcna_CS_270.out,mcna,2004-12-31,2004,44.123,0,44.123,0,0,1503.571,142.000,186,266,3.29,591.6,163.569,1,2,1,1276.948,1893.8,21.5,0.302,0.239
0,mcna_CS_270.out,mcna,2005-12-31,2005,207.825,207.825,0,8,8,1450.918,128.000,198,250,4.623,734.454,348.033,1.784,2,1.807,1536.547,231.2,2.6,0.312,0.252
0,mcna_CS_270.out,mcna,2006-12-31,2006,52.445,0,52.445,0,0,1721.504,128.000,190,273,6.758,646.526,294.5,0.915,2,1,1688.189,1895.7,19.1,0.224,0.161
0,mcna_CS_270.out,mcna,2007-12-31,2007,216.41,216.41,0,8,8,1546.978,129.000,197,248,3.713,755.13,354.227,1.759,2,1.692,1634.243,424.1,5.1,0.34,0.193
0,mcna_CS_270.out,mcna,2008-12-31,2008,44.515,0,44.515,0,0,570.295,129.000,193,272,3.024,615.213,170.831,0.999,1.978,1,437.243,2967.8,30.9,0.39,0.426
0,mcna_CS_270.out,mcna,2009-12-31,2009,237.387,237.387,0,8,8,781.803,123.000,196,262,4.536,690.974,275.107,1.911,1.999,1.816,989.13,381.4,4.3,0.354,0.35
0,mcna_CS_270.out,mcna,2010-12-31,2010,21.18,0,21.18,0,0,358.861,123.000,183,248,1.907,657.313,95.647,1,1.953,1,248.536,2632.3,22.7,0.341,0.352
0,mcna_CS_270.out,mcna,2011-12-31,2011,208.295,208.295,0,8,8,875.191,130.000,201,260,4.424,744.635,308.725,1.898,1.964,1.858,949.308,304,2.7,0.34,0.347
0,mcna_CS_270.out,mcna,2012-12-31,2012,53.574,0,53.574,0,0,1607.974,130.000,190,270,5.772,753.797,325.42,0.754,2,1,1499.123,1842.7,16.3,0.327,0.427
0,mcna_CS_270.out,mcna,2013-12-31,2013,173.062,173.062,0,8,8,1517.959,152.000,216,275,3.81,714.429,288.585,1.665,2,1.888,1486.767,221.5,2.5,0.325,0.246
0,mcna_CS_270.out,mcna,2014-12-31,2014,60.271,0,60.271,0,0,1488.269,152.000,192,278,7.891,692.833,288.23,0.995,2,1,958.86,2575.6,28.1,0.345,0.314
0,mcna_CS_270.out,mcna,2015-12-31,2015,250.001,250.001,0,8.9,8.9,1052.227,125.000,195,249,5.037,808.857,366.978,1.921,2,1.813,1221.347,663.8,8.2,0.44,0.273
0,mcna_CS_270.out,mcna,2016-12-31,2016,60.062,0,60.062,0,0,1444.778,125.000,188,253,6.651,791.22,310.648,0.992,2,1,1246.924,1703.2,15.2,0.322,0.361
0,mcna_CS_270.out,mcna,2017-12-31,2017,101.864,101.864,0,8.2,8.2,1498.949,129.000,195,249,3.076,721.329,293.315,1.681,2,1.752,1519.351,389.2,4.1,0.307,0.318
0,mcna_CS_270.out,mcna,2018-12-31,2018,33.54,33.54,0,8.2,8.2,752.396,126.000,187,238,1.762,572.237,120.478,1.994,1.978,1.51,719.019,3109.2,21.5,0.371,0.329
0,mcna_CS_270.out,mcna,2019-12-31,2019,225.931,225.931,0,8.2,8.2,1209.831,130.000,198,253,4.949,781.081,376.186,1.864,1.969,1.747,1125.637,1246.6,10.8,0.341,0.34
0,mcna_SC_270.out,mcna,1997-12-31,1997,166.639,166.639,0,8.2,8.2,1533.728,130.000,203,262,3.276,794.561,345.68,1.7,2,1.811,1525.705,461.8,7.8,0.316,0.337
0,mcna_SC_270.out,mcna,1998-12-31,1998,33.057,0,33.057,0,0,907.184,130.000,191,259,2.817,596.583,154.61,1,1.99,1,630.729,3658.9,34.7,0.289,0.362
0,mcna_SC_270.out,mcna,1999-12-31,1999,50.883,0,50.883,0,0,1439.508,130.000,200,0,5.397,806.091,245.006,0.997,2,1,1184.698,124,1.4,0.304,0.321
0,mcna_SC_270.out,mcna,2000-12-31,2000,220.823,220.823,0,7.4,7.4,1500.48,132.000,201,255,4.644,637.501,306.658,1.84,2,1.84,1641.13,402.5,6,0.336,0.159
0,mcna_SC_270.out,mcna,2001-12-31,2001,46.701,0,46.701,0,0,1250.443,132.000,204,0,4.886,558.982,215.966,1,2,1,978.887,4425.9,44.1,0.319,0.397
0,mcna_SC_270.out,mcna,2002-12-31,2002,183.18,183.18,0,7.9,7.9,1514.799,136.000,201,253,3.084,740.376,291.637,1.773,2,1.774,1627.769,313.5,4.9,0.26,0.286
0,mcna_SC_270.out,mcna,2003-12-31,2003,48.29,0,48.29,0,0,1738.639,136.000,201,0,7.104,639.548,303.8,0.714,2,1,1794.639,1416.7,14.9,0.301,0.172
0,mcna_SC_270.out,mcna,2004-12-31,2004,228.214,228.214,0,8,8,1552.146,127.000,201,265,4.095,642.398,283.531,1.912,2,1.891,1668.079,517.7,7.8,0.308,0.163
0,mcna_SC_270.out,mcna,2005-12-31,2005,52.11,0,52.11,0,0,1504.137,127.000,187,254,5.377,657.055,278.583,0.995,2,1,1304.211,1598.7,15.1,0.309,0.329
0,mcna_SC_270.out,mcna,2006-12-31,2006,155.513,155.513,0,8,8,1570.074,118.000,193,245,2.752,669.451,273.146,1.779,2,1.738,1727.767,530.8,6,0.257,0.183
0,mcna_SC_270.out,mcna,2007-12-31,2007,66.022,0,66.022,0,0,1685.515,118.000,189,260,8.644,801.107,373.787,0.896,2,1,1565.755,1521.6,17.1,0.337,0.253
0,mcna_SC_270.out,mcna,2008-12-31,2008,207.561,207.561,0,8,8,508.279,134.000,204,268,4.629,732.391,318.394,1.958,1.936,1.876,645.044,785.3,7.7,0.413,0.381
0,mcna_SC_270.out,mcna,2009-12-31,2009,26.13,0,26.13,0,0,682.877,134.000,188,0,1.882,486.596,94.087,1,1.986,1,544.836,4052.9,34.9,0.36,0.392
0,mcna_SC_270.out,mcna,2010-12-31,2010,40.269,40.269,0,8,8,565.7,119.000,193,243,1.137,648.099,79.242,1.994,1.773,1.614,315.496,326.1,4,0.364,0.324
0,mcna_SC_270.out,mcna,2011-12-31,2011,28.21,0,28.21,0,0,1187.751,119.000,195,0,2.083,736.939,122.027,1,1.993,1,782.519,757.3,6.7,0.333,0.389
0,mcna_SC_270.out,mcna,2012-12-31,2012,68.627,68.627,0,8,8,1427.399,141.000,202,261,2.431,750.343,295.431,1.594,2,1.799,1649.184,80.1,1.2,0.333,0.277
0,mcna_SC_270.out,mcna,2013-12-31,2013,53.967,0,53.967,0,0,1233.409,141.000,190,261,5.079,653.958,263.793,0.934,1.992,1,970.005,2636.5,33.5,0.319,0.396
0,mcna_SC_270.out,mcna,2014-12-31,2014,254.568,254.568,0,7.9,7.9,1517.479,134.000,202,265,5.081,726.103,348.485,1.891,2,1.824,1409.866,410,4.4,0.33,0.281
0,mcna_SC_270.out,mcna,2015-12-31,2015,59.623,0,59.623,0,0,989.51,134.000,191,262,5.415,753.621,284.977,1,2,1,947.542,2946.4,26.9,0.408,0.316
0,mcna_SC_270.out,mcna,2016-12-31,2016,154.945,154.945,0,8.2,8.2,1502.38,118.000,189,241,2.629,768.893,275.521,1.852,2,1.714,1572.472,500.9,5.8,0.327,0.285
0,mcna_SC_270.out,mcna,2017-12-31,2017,116.238,116.238,0,8.2,8.2,1474.286,129.000,195,249,3.648,747.375,353.905,1.684,1.992,1.694,1427.513,1156.6,11.6,0.308,0.403
0,mcna_SC_270.out,mcna,2018-12-31,2018,0,0,0,8.2,8.2,604.348,126.000,187,238,1.398,510.594,81.787,1.994,1.914,1.412,560.903,4325.6,35.1,0.371,0.333
