cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
18658362,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",1,63039,Ground Water Within 91 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1502025743
18658362,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025744
18658362,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1502025745
18658362,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",2,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0.149,Clay content,0.392,Clay content,0.392,Clay content,0.425,Clay content,0,0,0,1502025746
18658362,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025747
18658362,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1502025748
18658362,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",2,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0.149,Clay content,0.392,Clay content,0.392,Clay content,0.425,Clay content,0,0,0,1502025749
18658362,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0,Very low bioaccumulation potential,0.009,Low bioaccumulation potential,0.009,Low bioaccumulation potential,0.355,Moderate bioaccumulation potential,0,0,0,1502025750
18658362,20799,DHS - Potential for Radioactive Bioaccumulation,1,20818,Bioaccumulation Material Gain Potential,1,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,0,0,1502025751
18658362,20799,DHS - Potential for Radioactive Bioaccumulation,2,20866,Bioaccumulation Sorption,1,0,"Bioavailability low due to CEC, pH, or organic sorption",0.009,"Bioavailability due to CEC, pH, or organic sorption",0.009,"Bioavailability due to CEC, pH, or organic sorption",0.354,"Bioavailability high due to low CEC, pH, or organic sorption",0,0,0,1502025752
18658362,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,0.945,High sequestration potential,0.987,High sequestration potential,0.987,High sequestration potential,0.667,Moderate sequestration potential,0,0,0,1502025753
18658362,20791,DHS - Potential for Radioactive Sequestration,1,20814,Sequestration Clay Content,1,0.945,Adsorption by clay,0.987,Adsorption by clay,0.987,Adsorption by clay,0.467,Adsorption by clay,0,0,0,1502025754
18658362,20791,DHS - Potential for Radioactive Sequestration,2,20793,Sequestration Organic Surface,1,0.401,Sequestration due to fertility effects,0.661,Sequestration due to fertility effects,0.661,Sequestration due to fertility effects,0.667,Sequestration due to fertility effects,0,0,0,1502025755
18658362,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1502025756
18658362,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1502025757
18658362,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.466,Unstable excavation walls,0.466,Unstable excavation walls,1,Unstable excavation walls,0,0,0,1502025758
18658362,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0.149,Clay content,0.392,Clay content,0.392,Clay content,0.425,Clay content,0,0,0,1502025759
18658362,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",4,23660,Dust PM10 and PM2.5 Generation,1,0.069,Dusty,0.069,Dusty,0.069,Dusty,0.069,Dusty,0,0,0,1502025760
18658362,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025761
18658362,20468,DHS - Site for Composting Facility - Subsurface,1,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1502025762
18658362,20468,DHS - Site for Composting Facility - Subsurface,2,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.466,Unstable excavation walls,0.466,Unstable excavation walls,1,Unstable excavation walls,0,0,0,1502025763
18658362,20468,DHS - Site for Composting Facility - Subsurface,3,20487,Precipitation,1,0.02,Low precipitation,0.048,Low precipitation,0.048,Low precipitation,0.088,Low precipitation,0,0,0,1502025764
18658362,20461,DHS - Site for Composting Facility - Surface,0,20461,DHS - Site for Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025765
18658362,20461,DHS - Site for Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1502025766
18658362,20461,DHS - Site for Composting Facility - Surface,2,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1502025767
18658362,20461,DHS - Site for Composting Facility - Surface,3,20487,Precipitation,1,0.02,Low precipitation,0.048,Low precipitation,0.048,Low precipitation,0.088,Low precipitation,0,0,0,1502025768
18658362,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1502025769
18658362,20382,DHS - Suitability for Clay Liner Material,1,20388,Depth to Saturation,1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1502025770
18658362,20382,DHS - Suitability for Clay Liner Material,2,20446,Area Reclaim Subrule,1,0.367,Area reclaim difficulty,0.367,Area reclaim difficulty,0.367,Area reclaim difficulty,0.367,Area reclaim difficulty,0,0,0,1502025771
18658362,20382,DHS - Suitability for Clay Liner Material,3,20506,Hard to Pack Subrule,1,0.314,Hard to pack,0.66,Hard to pack,0.66,Hard to pack,0.839,Hard to pack,0,0,0,1502025772
18658362,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1502025773
18658362,20472,DHS - Suitability for Composting Medium and Final Cover,1,20474,Clay and OM Content WTD_AVG to 100cm,1,0,Too clayey,0,Too clayey,0,Too clayey,0,Too clayey,0,0,0,1502025774
18658362,20472,DHS - Suitability for Composting Medium and Final Cover,2,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1502025775
18658362,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1502025776
18658362,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1502025777
18658362,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1502025778
18658362,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0,Poor,0,Poor,0,Poor,0.367,Fair,0,0,0,1502025779
18658362,10514,ENG - Construction Materials; Reclamation,1,20945,"Clay Content Thickest Layer to 40 inches, revised",1,0,Too clayey,0,Too clayey,0,Too clayey,0.946,Too clayey,0,0,0,1502025780
18658362,10514,ENG - Construction Materials; Reclamation,2,10368,Erodibility Factor Maximum,1,0.367,Water erosion,0.367,Water erosion,0.367,Water erosion,0.367,Water erosion,0,0,0,1502025781
18658362,10514,ENG - Construction Materials; Reclamation,3,10367,pH Minimum (acid),1,0.08,Too acid,0.68,Too acid,0.68,Too acid,1,No acidity limitation,0,0,0,1502025782
18658362,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1502025783
18658362,10028,ENG - Construction Materials; Roadfill,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1502025784
18658362,10028,ENG - Construction Materials; Roadfill,2,10029,Low Strength (AASHTO GIN in depth or Restriction),1,0,Low strength,0,Low strength,0,Low strength,0,Low strength,0,0,0,1502025785
18658362,10028,ENG - Construction Materials; Roadfill,3,10511,Low Shrink-Swell (25 to 150cm or Restrictive Layer) Wt_Ave,1,0,Shrink-swell,0.008,Shrink-swell,0.008,Shrink-swell,0.477,Shrink-swell,0,0,0,1502025786
18658362,10028,ENG - Construction Materials; Roadfill,4,23779,"Dust PM10 and PM2.5 Generation, Suitability",1,0.794,Dusty,0.794,Dusty,0.794,Dusty,0.794,Dusty,0,0,0,1502025787
18658362,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1502025788
18658362,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1502025789
18658362,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1502025790
18658362,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1502025791
18658362,10345,ENG - Construction Materials; Topsoil,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1502025792
18658362,10345,ENG - Construction Materials; Topsoil,2,20948,"Clay and OM Content Thickest Layer to 40 inches, revised",1,0,Too clayey,0,Too clayey,0,Too clayey,0.894,Too clayey,0,0,0,1502025793
18658362,10345,ENG - Construction Materials; Topsoil,3,44457,"MEQ 5-30 (0-100 cm, ECEC first)",1,0.42,Exchange capacity,0.42,Exchange capacity,0.42,Exchange capacity,0.42,Exchange capacity,0,0,0,1502025794
18658362,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025795
18658362,989,ENG - Daily Cover for Landfill,1,991,"Wet, Ground Water Near the Surface (45 - 100cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025796
18658362,989,ENG - Daily Cover for Landfill,2,1002,"Soil Materials for Packing, Unified and Kaolinitic",1,1,Hard to compact,1,Hard to compact,1,Hard to compact,1,Hard to compact,0,0,0,1502025797
18658362,989,ENG - Daily Cover for Landfill,3,37191,"Clay Content 25 to 180cm, Weighted Average",1,0.384,Too clayey,0.956,Too clayey,0.956,Too clayey,1,Too clayey,0,0,0,1502025798
18658362,989,ENG - Daily Cover for Landfill,4,23660,Dust PM10 and PM2.5 Generation,1,0.069,Dusty,0.069,Dusty,0.069,Dusty,0.069,Dusty,0,0,0,1502025799
18658362,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025800
18658362,340,ENG - Dwellings W/O Basements,1,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025801
18658362,340,ENG - Dwellings W/O Basements,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1502025802
18658362,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025803
18658362,393,ENG - Dwellings With Basements,1,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025804
18658362,393,ENG - Dwellings With Basements,2,23807,"Shrink-Swell (LEP WTD_AVG Above Bedrock or 60"") (revised)",1,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1502025805
18658362,402,"ENG - Lawn, Landscape, Golf Fairway",0,402,"ENG - Lawn, Landscape, Golf Fairway",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025806
18658362,402,"ENG - Lawn, Landscape, Golf Fairway",1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025807
18658362,402,"ENG - Lawn, Landscape, Golf Fairway",2,23660,Dust PM10 and PM2.5 Generation,1,0.069,Dusty,0.069,Dusty,0.069,Dusty,0.069,Dusty,0,0,0,1502025808
18658362,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025809
18658362,398,ENG - Local Roads and Streets,1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025810
18658362,398,ENG - Local Roads and Streets,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1502025811
18658362,398,ENG - Local Roads and Streets,3,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1502025812
18658362,398,ENG - Local Roads and Streets,4,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1502025813
18658362,979,ENG - Sanitary Landfill (Area),0,979,ENG - Sanitary Landfill (Area),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025814
18658362,979,ENG - Sanitary Landfill (Area),1,14500,Wetness Perched 45-90 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025815
18658362,979,ENG - Sanitary Landfill (Area),2,23660,Dust PM10 and PM2.5 Generation,1,0.069,Dusty,0.069,Dusty,0.069,Dusty,0.069,Dusty,0,0,0,1502025816
18658362,419,ENG - Sanitary Landfill (Trench),0,419,ENG - Sanitary Landfill (Trench),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025817
18658362,419,ENG - Sanitary Landfill (Trench),1,14501,Wetness Perched 60-120 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025818
18658362,419,ENG - Sanitary Landfill (Trench),2,37191,"Clay Content 25 to 180cm, Weighted Average",1,0.384,Too clayey,0.956,Too clayey,0.956,Too clayey,1,Too clayey,0,0,0,1502025819
18658362,419,ENG - Sanitary Landfill (Trench),3,23660,Dust PM10 and PM2.5 Generation,1,0.069,Dusty,0.069,Dusty,0.069,Dusty,0.069,Dusty,0,0,0,1502025820
18658362,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025821
18658362,208,ENG - Septic Tank Absorption Fields,1,231,"Wet, Ground Water Near the Surface (120 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025822
18658362,208,ENG - Septic Tank Absorption Fields,2,233,"Percolation 60 - 180cm (24-72"")",1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1502025823
18658362,430,ENG - Sewage Lagoons,0,430,ENG - Sewage Lagoons,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025824
18658362,430,ENG - Sewage Lagoons,1,428,"Wet, Ground Water Near the Surface (105 - 150cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025825
18658362,430,ENG - Sewage Lagoons,2,424,"Seepage 30 - 150cm (12-60"")",1,0,No seepage,0.5,Seepage,0.5,Seepage,1,Seepage,0,0,0,1502025826
18658362,302,ENG - Shallow Excavations,0,302,ENG - Shallow Excavations,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025827
18658362,302,ENG - Shallow Excavations,1,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025828
18658362,302,ENG - Shallow Excavations,2,336,"Clayey 50 to 180cm (20 to 72"")",1,0.005,Too clayey,0.595,Too clayey,0.595,Too clayey,1,Too clayey,0,0,0,1502025829
18658362,302,ENG - Shallow Excavations,3,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.466,Unstable excavation walls,0.466,Unstable excavation walls,1,Unstable excavation walls,0,0,0,1502025830
18658362,302,ENG - Shallow Excavations,4,23660,Dust PM10 and PM2.5 Generation,1,0.069,Dusty,0.069,Dusty,0.069,Dusty,0.069,Dusty,0,0,0,1502025831
18658362,395,ENG - Small Commercial Buildings,0,395,ENG - Small Commercial Buildings,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025832
18658362,395,ENG - Small Commercial Buildings,1,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025833
18658362,395,ENG - Small Commercial Buildings,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1502025834
18658362,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025835
18658362,23656,ENG - Unpaved Local Roads and Streets,1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1502025836
18658362,23656,ENG - Unpaved Local Roads and Streets,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1502025837
18658362,23656,ENG - Unpaved Local Roads and Streets,3,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1502025838
18658362,23656,ENG - Unpaved Local Roads and Streets,4,400,"Strength (AASHTO Group Index Thickest Layer 10 to 40"")",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1502025839
18658362,23656,ENG - Unpaved Local Roads and Streets,5,23660,Dust PM10 and PM2.5 Generation,1,0.069,Dusty,0.069,Dusty,0.069,Dusty,0.069,Dusty,0,0,0,1502025840
18658362,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1502025841
18658362,57992,Farm and Garden Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1502025842
18658362,57992,Farm and Garden Composting Facility - Surface,2,57993,Depth to Saturation (50-100cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1502025843
18658362,57992,Farm and Garden Composting Facility - Surface,3,20487,Precipitation,1,0.02,Low precipitation,0.048,Low precipitation,0.048,Low precipitation,0.088,Low precipitation,0,0,0,1502025844
18658362,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,1,1,0,1502025845
18658362,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,531,Strength Limitation (1),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1502025846
18658362,351,FOR - Construction Limitations for Haul Roads/Log Landings,2,23660,Dust PM10 and PM2.5 Generation,1,0.069,Dusty,0.069,Dusty,0.069,Dusty,0.069,Dusty,0,0,0,1502025847
18658362,670,FOR - Hand Planting Suitability,0,670,FOR - Hand Planting Suitability,0,0,Well suited,0,Well suited,0,Well suited,0.5,Moderately suited,0,0,0,1502025848
18658362,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1502025849
18658362,559,FOR - Harvest Equipment Operability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1502025850
18658362,559,FOR - Harvest Equipment Operability,2,23660,Dust PM10 and PM2.5 Generation,1,0.069,Dusty,0.069,Dusty,0.069,Dusty,0.069,Dusty,0,0,0,1502025851
18658362,348,FOR - Log Landing Suitability,0,348,FOR - Log Landing Suitability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1502025852
18658362,348,FOR - Log Landing Suitability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1502025853
18658362,348,FOR - Log Landing Suitability,2,335,Wetness Limitation (1),1,0,Wetness,0.5,Wetness,0.5,Wetness,0.5,Wetness,0,0,0,1502025854
